,0
10248,64
10249,65
10250,64
10251,63
10252,64
10253,63
10254,62
10255,61
10256,60
10257,61
10258,62
10259,63
10260,64
10261,65
10262,64
10263,63
10264,64
10265,63
10266,64
10267,63
10268,64
10269,63
10270,62
10271,63
10272,62
10273,63
10274,64
10275,63
10276,62
10277,61
10278,62
10279,63
10280,64
10281,65
10282,66
10283,65
10284,64
10285,63
10286,64
10287,63
10288,64
10289,65
10290,66
10291,67
10292,68
10293,67
10294,66
10295,65
10296,64
10297,65
10298,66
10299,67
10300,68
10301,69
10302,68
10303,67
10304,66
10305,65
10306,64
10307,63
10308,62
10309,61
10310,60
10311,59
10312,58
10313,59
10314,58
10315,57
10316,58
10317,59
10318,60
10319,61
10320,62
10321,63
10322,64
10323,65
10324,66
10325,67
10326,66
10327,67
10328,68
10329,69
10330,68
10331,69
10332,70
10333,69
10334,68
10335,67
10336,68
10337,69
10338,68
10339,67
10340,68
10341,67
10342,66
10343,67
10344,66
10345,67
10346,66
10347,67
10348,66
10349,67
10350,66
10351,65
10352,66
10353,65
10354,66
10355,65
10356,64
10357,65
10358,64
10359,63
10360,62
10361,63
10362,62
10363,63
10364,64
10365,63
10366,62
10367,63
10368,62
10369,63
10370,62
10371,61
10372,62
10373,63
10374,64
10375,65
10376,66
10377,67
10378,66
10379,65
10380,66
10381,67
10382,66
10383,67
10384,68
10385,69
10386,70
10387,71
10388,72
10389,71
10390,72
10391,71
10392,70
10393,71
10394,70
10395,71
10396,72
10397,71
10398,72
10399,71
10400,70
10401,71
10402,70
10403,69
10404,70
10405,69
10406,70
10407,69
10408,70
10409,71
10410,72
10411,71
10412,70
10413,69
10414,68
10415,69
10416,68
10417,69
10418,70
10419,69
10420,68
10421,67
10422,66
10423,65
10424,66
10425,67
10426,66
10427,65
10428,66
10429,65
10430,66
10431,67
10432,66
10433,65
10434,66
10435,65
10436,64
10437,63
10438,64
10439,65
10440,66
10441,65
10442,66
10443,67
10444,68
10445,69
10446,70
10447,71
10448,72
10449,71
10450,72
10451,73
10452,74
10453,73
10454,74
10455,73
10456,72
10457,71
10458,72
10459,73
10460,74
10461,75
10462,76
10463,77
10464,78
10465,79
10466,80
10467,81
10468,80
10469,81
10470,82
10471,83
10472,84
10473,85
10474,86
10475,87
10476,86
10477,85
10478,84
10479,85
10480,84
10481,85
10482,84
10483,85
10484,84
10485,83
10486,82
10487,83
10488,84
10489,85
10490,84
10491,83
10492,84
10493,85
10494,86
10495,85
10496,86
10497,87
10498,86
10499,87
10500,86
10501,87
10502,88
10503,89
10504,88
10505,87
10506,86
10507,87
10508,88
10509,87
10510,88
10511,87
10512,88
10513,89
10514,90
10515,91
10516,92
10517,93
10518,92
10519,91
10520,92
10521,91
10522,92
10523,93
10524,92
10525,91
10526,92
10527,93
10528,92
10529,91
10530,90
10531,91
10532,92
10533,91
10534,90
10535,89
10536,88
10537,87
10538,86
10539,85
10540,86
10541,87
10542,86
10543,85
10544,84
10545,85
10546,86
10547,87
10548,86
10549,85
10550,86
10551,87
10552,86
10553,87
10554,86
10555,85
10556,84
10557,83
10558,82
10559,83
10560,84
10561,83
10562,84
10563,85
10564,84
10565,83
10566,84
10567,85
10568,86
10569,87
10570,88
10571,89
10572,90
10573,91
10574,92
10575,91
10576,92
10577,93
10578,94
10579,93
10580,92
10581,93
10582,94
10583,95
10584,94
10585,93
10586,94
10587,95
10588,94
10589,95
10590,94
10591,95
10592,94
10593,95
10594,96
10595,97
10596,98
10597,99
10598,98
10599,97
10600,96
10601,95
10602,96
10603,95
10604,94
10605,93
10606,94
10607,95
10608,96
10609,95
10610,96
10611,95
10612,96
10613,95
10614,94
10615,95
10616,94
10617,95
10618,94
10619,93
10620,94
10621,93
10622,94
10623,95
10624,96
10625,95
10626,96
10627,95
10628,94
10629,93
10630,94
10631,93
10632,94
10633,95
10634,96
10635,95
10636,94
10637,95
10638,96
10639,95
10640,94
10641,93
10642,94
10643,93
10644,94
10645,93
10646,94
10647,95
10648,96
10649,97
10650,96
10651,97
10652,96
10653,95
10654,96
10655,97
10656,98
10657,99
10658,98
10659,99
10660,100
10661,101
10662,100
10663,101
10664,102
10665,101
10666,102
10667,103
10668,102
10669,103
10670,104
10671,103
10672,104
10673,103
10674,104
10675,103
10676,102
10677,103
10678,102
10679,101
10680,100
10681,101
10682,100
10683,101
10684,100
10685,101
10686,100
10687,99
10688,98
10689,97
10690,98
10691,97
10692,98
10693,97
10694,98
10695,97
10696,98
10697,97
10698,98
10699,99
10700,100
10701,101
10702,100
10703,101
10704,102
10705,103
10706,104
10707,105
10708,104
10709,103
10710,104
10711,103
10712,104
10713,105
10714,106
10715,107
10716,106
10717,107
10718,108
10719,109
10720,108
10721,109
10722,108
10723,107
10724,108
10725,109
10726,110
10727,111
10728,110
10729,111
10730,110
10731,109
10732,110
10733,109
10734,110
10735,111
10736,110
10737,109
10738,110
10739,111
10740,112
10741,111
10742,112
10743,113
10744,114
10745,113
10746,112
10747,113
10748,112
10749,113
10750,114
10751,115
10752,116
10753,115
10754,116
10755,117
10756,118
10757,119
10758,118
10759,117
10760,118
10761,117
10762,116
10763,115
10764,114
10765,115
10766,116
10767,117
10768,116
10769,115
10770,114
10771,115
10772,114
10773,115
10774,114
10775,115
10776,116
10777,115
10778,114
10779,113
10780,114
10781,113
10782,114
10783,115
10784,116
10785,117
10786,116
10787,115
10788,116
10789,117
10790,116
10791,115
10792,116
10793,117
10794,116
10795,115
10796,114
10797,115
10798,116
10799,115
10800,116
10801,115
10802,114
10803,113
10804,112
10805,113
10806,112
10807,113
10808,112
10809,111
10810,110
10811,109
10812,110
10813,111
10814,112
10815,111
10816,112
10817,113
10818,112
10819,111
10820,112
10821,113
10822,112
10823,113
10824,112
10825,113
10826,114
10827,113
10828,114
10829,115
10830,116
10831,115
10832,114
10833,113
10834,112
10835,113
10836,112
10837,111
10838,110
10839,109
10840,108
10841,109
10842,110
10843,109
10844,108
10845,107
10846,108
10847,109
10848,108
10849,109
10850,108
10851,109
10852,108
10853,107
10854,106
10855,107
10856,108
10857,109
10858,108
10859,107
10860,108
10861,109
10862,108
10863,107
10864,106
10865,107
10866,108
10867,107
10868,108
10869,107
10870,108
10871,107
10872,106
10873,107
10874,106
10875,105
10876,104
10877,105
10878,106
10879,107
10880,108
10881,107
10882,106
10883,105
10884,106
10885,107
10886,108
10887,109
10888,110
10889,109
10890,110
10891,111
10892,110
10893,111
10894,110
10895,111
10896,112
10897,111
10898,110
10899,109
10900,110
10901,109
10902,108
10903,107
10904,108
10905,107
10906,108
10907,107
10908,106
10909,105
10910,104
10911,105
10912,104
10913,103
10914,102
10915,101
10916,102
10917,103
10918,102
10919,101
10920,102
10921,103
10922,102
10923,101
10924,100
10925,101
10926,102
10927,101
10928,102
10929,101
10930,102
10931,101
10932,102
10933,103
10934,104
10935,103
10936,102
10937,101
10938,102
10939,101
10940,100
10941,101
10942,100
10943,99
10944,98
10945,97
10946,96
10947,97
10948,96
10949,97
10950,96
10951,97
10952,98
10953,97
10954,96
10955,97
10956,96
10957,95
10958,94
10959,95
10960,94
10961,95
10962,94
10963,93
10964,92
10965,93
10966,94
10967,93
10968,92
10969,93
10970,92
10971,93
10972,92
10973,93
10974,92
10975,91
10976,92
10977,93
10978,94
10979,95
10980,94
10981,93
10982,92
10983,93
10984,92
10985,91
10986,90
10987,91
10988,92
10989,93
10990,94
10991,95
10992,96
10993,95
10994,94
10995,93
10996,92
10997,91
10998,90
10999,89
11000,88
11001,89
11002,90
11003,89
11004,90
11005,89
11006,88
11007,87
11008,86
11009,85
11010,84
11011,85
11012,86
11013,87
11014,88
11015,87
11016,86
11017,87
11018,88
11019,87
11020,86
11021,87
11022,86
11023,87
11024,88
11025,89
11026,90
11027,89
11028,90
11029,91
11030,92
11031,91
11032,92
11033,93
11034,94
11035,93
11036,94
11037,93
11038,92
11039,93
11040,94
11041,95
11042,96
11043,95
11044,94
11045,93
11046,94
11047,93
11048,92
11049,93
11050,94
11051,95
11052,94
11053,95
11054,94
11055,95
11056,94
11057,95
11058,94
11059,95
11060,94
11061,93
11062,92
11063,93
11064,92
11065,93
11066,94
11067,95
11068,96
11069,95
11070,96
11071,95
11072,94
11073,95
11074,96
11075,95
11076,94
11077,95
11078,96
11079,95
11080,96
11081,95
11082,94
11083,95
11084,94
11085,95
11086,94
11087,95
11088,94
11089,95
11090,94
11091,93
11092,92
11093,91
11094,90
11095,91
11096,90
11097,91
11098,92
11099,91
11100,90
11101,91
11102,92
11103,91
11104,92
11105,91
11106,90
11107,89
11108,88
11109,89
11110,90
11111,91
11112,90
11113,91
11114,92
11115,91
11116,90
11117,91
11118,92
11119,91
11120,90
11121,89
11122,90
11123,89
11124,90
11125,89
11126,88
11127,89
11128,90
11129,91
11130,90
11131,91
11132,92
11133,93
11134,94
11135,95
11136,96
11137,97
11138,96
11139,95
11140,94
11141,95
11142,96
11143,97
11144,96
11145,97
11146,98
11147,97
11148,96
11149,97
11150,98
11151,99
11152,100
11153,101
11154,100
11155,101
11156,100
11157,101
11158,100
11159,99
11160,98
11161,97
11162,96
11163,95
11164,96
11165,97
11166,98
11167,99
11168,100
11169,99
11170,98
11171,99
11172,100
11173,101
11174,102
11175,103
11176,104
11177,103
11178,104
11179,103
11180,104
11181,105
11182,104
11183,105
11184,104
11185,103
11186,102
11187,101
11188,100
11189,101
11190,102
11191,101
11192,100
11193,99
11194,100
11195,101
11196,100
11197,101
11198,102
11199,103
11200,104
11201,103
11202,102
11203,103
11204,102
11205,103
11206,102
11207,103
11208,102
11209,101
11210,100
11211,99
11212,98
11213,97
11214,98
11215,97
11216,96
11217,97
11218,96
11219,97
11220,96
11221,97
11222,98
11223,97
11224,96
11225,95
11226,94
11227,95
11228,96
11229,97
11230,96
11231,97
11232,96
11233,95
11234,94
11235,95
11236,94
11237,95
11238,94
11239,93
11240,92
11241,91
11242,90
11243,89
11244,88
11245,87
11246,88
11247,87
11248,88
11249,89
11250,88
11251,89
11252,88
11253,87
11254,88
11255,89
11256,88
11257,89
11258,90
11259,91
11260,92
11261,91
11262,90
11263,91
11264,92
11265,93
11266,92
11267,93
11268,92
11269,93
11270,92
11271,93
11272,92
11273,93
11274,94
11275,93
11276,92
11277,91
11278,92
11279,91
11280,90
11281,91
11282,92
11283,91
11284,90
11285,91
11286,92
11287,93
11288,92
11289,91
11290,92
11291,91
11292,92
11293,93
11294,92
11295,93
11296,94
11297,95
11298,94
11299,93
11300,92
11301,91
11302,90
11303,89
11304,88
11305,89
11306,88
11307,89
11308,90
11309,89
11310,88
11311,87
11312,86
11313,85
11314,86
11315,85
11316,84
11317,83
11318,84
11319,85
11320,84
11321,83
11322,84
11323,85
11324,86
11325,85
11326,84
11327,83
11328,84
11329,85
11330,84
11331,85
11332,86
11333,85
11334,84
11335,83
11336,82
11337,81
11338,82
11339,83
11340,84
11341,83
11342,82
11343,83
11344,82
11345,83
11346,82
11347,81
11348,82
11349,81
11350,82
11351,83
11352,84
11353,85
11354,86
11355,87
11356,86
11357,85
11358,84
11359,85
11360,84
11361,83
11362,82
11363,81
11364,82
11365,83
11366,84
11367,85
11368,86
11369,87
11370,88
11371,89
11372,90
11373,91
11374,92
11375,93
11376,94
11377,95
11378,96
11379,95
11380,94
11381,95
11382,94
11383,95
11384,96
11385,97
11386,96
11387,95
11388,94
11389,95
11390,96
11391,95
11392,94
11393,95
11394,96
11395,97
11396,98
11397,97
11398,98
11399,99
11400,100
11401,99
11402,98
11403,99
11404,98
11405,99
11406,100
11407,99
11408,100
11409,101
11410,100
11411,101
11412,100
11413,99
11414,98
11415,99
11416,98
11417,99
11418,98
11419,99
11420,100
11421,101
11422,102
11423,103
11424,102
11425,101
11426,100
11427,99
11428,100
11429,99
11430,98
11431,97
11432,98
11433,99
11434,100
11435,99
11436,100
11437,99
11438,100
11439,99
11440,100
11441,99
11442,98
11443,97
11444,98
11445,99
11446,100
11447,101
11448,102
11449,103
11450,102
11451,103
11452,102
11453,101
11454,100
11455,99
11456,98
11457,99
11458,100
11459,99
11460,100
11461,99
11462,100
11463,99
